lane,match_key,match_date,tour_id,tour_name,tour_rank,surface,round_id,result,result_join_method,player1_id,player1,player2_id,player2,publication_at,publication_capture_mode,publication_source_file,publication_timing_quality,kickoff_iso,spread_line_p1,spread_odds1,spread_odds2,spread_market_p1_devig,ml_odds1,ml_odds2,close_at,close_capture_mode,close_odds1,close_odds2,close_market_p1_devig,published_to_close_clv_p1,published_to_close_clv_p2,close_gap_hours,close_is_stale,clv_eligible,latest_line_at,latest_spread_line_p1,line_move_p1,actual_game_margin_p1,p1_cover_result,p2_cover_result,p1_cover_binary,market_brier,market_log_loss,p1_flat_pnl,p2_flat_pnl,snapshot_count,same_line_snapshot_count
ATP,2026-04-11|21323|46718|87277,2026-04-11,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,1,6-1 6-4,pair_capture_window_unique,87277,Arthur Gea,46718,Patrick Kypson,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,-1.5,1.885,1.935,0.5065445,1.719,2.17,2026-04-11T09:09:38.373285+00:00,daily,1.885,1.935,0.5065445,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,-1.5,0.0,-7,LOSS,WIN,0.0,0.25658733,0.7063226,-1.0,0.935,1,1
ATP,2026-04-11|21324|13447|28904,2026-04-11,21324,BMW Open - Munich,2,Clay,1,7-5 6-4,pair_capture_window_unique,13447,Damir Dzumhur,28904,Vitaliy Sachko,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,-2.5,1.877,1.962,0.51107059,1.568,2.49,2026-04-11T09:09:38.373285+00:00,daily,1.877,1.962,0.51107059,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,-2.5,0.0,-4,LOSS,WIN,0.0,0.26119315,0.71553716,-1.0,0.962,1,1
ATP,2026-04-11|21324|26421|35297,2026-04-11,21324,BMW Open - Munich,2,Clay,1,6-4 4-6 6-4,pair_capture_window_unique,26421,Jan Choinski,35297,Marc-Andrea Huesler,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,-2.0,1.917,1.917,0.5,1.658,2.3,2026-04-11T09:09:38.373285+00:00,daily,1.917,1.917,0.5,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,-2.0,0.0,-2,LOSS,WIN,0.0,0.25,0.69314718,-1.0,0.917,1,1
ATP,2026-04-11|21324|11226|56197,2026-04-11,21324,BMW Open - Munich,2,Clay,1,6-4 6-2,pair_capture_window_unique,56197,Emilio Nava,11226,David Goffin,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,-3.0,1.87,1.952,0.51072737,1.465,2.77,2026-04-11T09:09:38.373285+00:00,daily,1.87,1.952,0.51072737,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,-3.0,0.0,6,WIN,LOSS,1.0,0.23938771,0.67191936,0.87,-1.0,1,1
ATP,2026-04-11|21324|64891|104494,2026-04-11,21324,BMW Open - Munich,2,Clay,1,6-3 7-6(5),pair_capture_window_unique,64891,Alexander Shevchenko,104494,Diego Dedura,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,-3.5,1.943,1.885,0.49242424,1.474,2.78,2026-04-11T09:09:38.373285+00:00,daily,1.943,1.885,0.49242424,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,-3.5,0.0,-4,LOSS,WIN,0.0,0.24248163,0.6781093,-1.0,0.885,1,1
ATP,2026-04-11|21324|74153|79065,2026-04-11,21324,BMW Open - Munich,2,Clay,1,6-2 7-6(1),pair_capture_window_unique,74153,Max Hans Rehberg,79065,Arthur Fery,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,3.5,1.885,1.952,0.50873078,2.71,1.493,2026-04-11T09:09:38.373285+00:00,daily,1.885,1.952,0.50873078,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,3.5,0.0,5,WIN,LOSS,1.0,0.24134545,0.67583632,0.885,-1.0,1,1
ATP,2026-04-11|21324|44595|84561,2026-04-11,21324,BMW Open - Munich,2,Clay,1,6-3 6-4,pair_capture_window_unique,84561,Marko Topo,44595,Ugo Blanchet,2026-04-11T09:09:38.373285+00:00,daily,pinnacle-history-20260411-090938.csv,same_day_unverified,,0.5,1.909,1.926,0.50221643,1.971,1.885,2026-04-11T09:09:38.373285+00:00,daily,1.909,1.926,0.50221643,0.0,0.0,,,0,2026-04-11T09:09:38.373285+00:00,0.5,0.0,5,WIN,LOSS,1.0,0.24778848,0.68872412,0.909,-1.0,1,1
ATP,2026-04-12|21322|47275|68074,2026-04-12,21322,Monte-Carlo Rolex Masters - Monte-Carlo,3,Clay,12,7-6(5) 6-3,pair_capture_window_unique,68074,Carlos Alcaraz,47275,Jannik Sinner,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,0.0,1.971,1.901,0.49096074,1.99,1.901,2026-04-12T09:14:56.513574+00:00,daily,1.943,1.926,0.49780305,0.01441071,-0.01298027,,,0,2026-04-12T09:14:56.513574+00:00,0.0,0.0,-4,LOSS,WIN,0.0,0.24104245,0.67523014,-1.0,0.901,2,2
ATP,2026-04-12|21323|27547|46718,2026-04-12,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,3,6-4 6-4,pair_capture_window_unique,27547,Sebastian Ofner,46718,Patrick Kypson,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-2.5,1.909,1.909,0.5,1.571,2.46,2026-04-11T23:04:31.416093+00:00,daily,1.909,1.909,0.5,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,-3.0,-0.5,4,WIN,LOSS,1.0,0.25,0.69314718,0.909,-1.0,2,1
ATP,2026-04-12|21323|52934|59166,2026-04-12,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,3,6-4 6-4,pair_capture_window_unique,52934,Juan Manuel Cerundolo,59166,Jesper De Jong,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-2.0,1.935,1.885,0.4934555,1.641,2.31,2026-04-12T09:14:56.513574+00:00,daily,1.971,1.87,0.48685238,-0.01826484,0.00802139,,,0,2026-04-12T09:14:56.513574+00:00,-2.0,0.0,4,WIN,LOSS,1.0,0.25658733,0.7063226,0.935,-1.0,2,2
ATP,2026-04-12|21323|28108|55252,2026-04-12,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,3,6-4 6-4,pair_capture_window_unique,55252,Otto Virtanen,28108,Alexandre Muller,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,4.0,1.84,1.98,0.51832461,3.14,1.379,2026-04-11T23:04:31.416093+00:00,daily,1.84,1.98,0.51832461,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,3.5,-0.5,4,WIN,LOSS,1.0,0.23201118,0.65715358,0.84,-1.0,2,1
ATP,2026-04-12|21323|25171|79060,2026-04-12,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,3,6-2 3-6 7-6(6),pair_capture_window_unique,79060,Hamad Medjedovic,25171,Quentin Halys,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-2.5,1.935,1.885,0.4934555,1.556,2.5,2026-04-11T23:04:31.416093+00:00,daily,1.935,1.885,0.4934555,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,-3.0,-0.5,2,LOSS,WIN,0.0,0.24349833,0.6801431,-1.0,0.885,2,1
ATP,2026-04-12|21323|82269|83223,2026-04-12,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,3,6-3 6-1,pair_capture_window_unique,82269,Ethan Quinn,83223,Daniel Merida Aguilar,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,2.0,1.901,1.917,0.50209534,2.37,1.61,2026-04-11T23:04:31.416093+00:00,daily,1.901,1.917,0.50209534,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,2.5,0.5,8,WIN,LOSS,1.0,0.24790905,0.68896526,0.901,-1.0,2,1
ATP,2026-04-12|21324|28904|74153,2026-04-12,21324,BMW Open - Munich,2,Clay,3,6-2 7-6(3),pair_capture_window_unique,28904,Vitaliy Sachko,74153,Max Hans Rehberg,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-2.5,1.943,1.87,0.49042748,1.617,2.36,2026-04-11T23:04:31.416093+00:00,daily,1.943,1.87,0.49042748,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,-3.5,-1.0,5,WIN,LOSS,1.0,0.25966415,0.71247785,0.943,-1.0,2,1
ATP,2026-04-12|21324|35297|84561,2026-04-12,21324,BMW Open - Munich,2,Clay,3,6-0 6-1,pair_capture_window_unique,35297,Marc-Andrea Huesler,84561,Marko Topo,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,2.0,1.877,1.943,0.50863874,2.28,1.658,2026-04-12T09:14:56.513574+00:00,daily,1.943,1.885,0.49242424,-0.03396809,0.03076923,,,0,2026-04-12T09:14:56.513574+00:00,2.0,0.0,11,WIN,LOSS,1.0,0.24143588,0.67601725,0.877,-1.0,2,2
ATP,2026-04-12|21324|34539|56197,2026-04-12,21324,BMW Open - Munich,2,Clay,3,6-1 7-6(4),pair_capture_window_unique,56197,Emilio Nava,34539,Alex Molcan,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-1.0,1.917,1.901,0.49790466,1.826,2.02,2026-04-11T23:04:31.416093+00:00,daily,1.917,1.901,0.49790466,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,-1.5,-0.5,-6,LOSS,WIN,0.0,0.24790905,0.68896526,-1.0,0.901,2,1
ATP,2026-04-12|21324|26922|104494,2026-04-12,21324,BMW Open - Munich,2,Clay,3,6-7(8) 6-3 6-3,pair_capture_window_unique,104494,Diego Dedura,26922,Sumit Nagal,2026-04-11T23:04:31.416093+00:00,daily,pinnacle-history-20260411-230431.csv,inferred_prior_day,,-3.0,1.926,1.893,0.4956795,1.595,2.4,2026-04-11T23:04:31.416093+00:00,daily,1.926,1.893,0.4956795,0.0,0.0,,,0,2026-04-12T09:14:56.513574+00:00,-3.5,-0.5,5,WIN,LOSS,1.0,0.25433917,0.70182574,0.926,-1.0,2,1
ATP,2026-04-13|21323|12653|79060,2026-04-13,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,7-5 6-4,pair_capture_window_unique,12653,Marco Trungelliti,79060,Hamad Medjedovic,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,3.5,2.01,1.855,0.47994825,3.26,1.375,2026-04-12T22:30:21.942340+00:00,close,2.02,1.84,0.47668394,-0.0049505,0.00815217,,,0,2026-04-13T09:12:06.822819+00:00,3.5,0.0,-4,LOSS,WIN,0.0,0.23035033,0.65382696,-1.0,0.855,7,7
ATP,2026-04-13|21323|1092|27851,2026-04-13,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-4 6-7(5) 6-4,pair_capture_window_unique,27851,Cameron Norrie,1092,Stan Wawrinka,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-4.0,1.99,1.862,0.48338525,1.295,3.82,2026-04-12T22:30:21.942340+00:00,close,1.99,1.87,0.48445596,0.0,-0.00427807,,,0,2026-04-13T09:12:06.822819+00:00,-4.0,0.0,3,LOSS,WIN,0.0,0.2336613,0.66045786,-1.0,0.862,8,8
ATP,2026-04-13|21323|28087|82269,2026-04-13,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,7-5 7-6(7),pair_capture_window_unique,28087,Reilly Opelka,82269,Ethan Quinn,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,1.5,2.01,1.847,0.47886959,2.4,1.621,2026-04-12T20:30:34.320177+00:00,close,2.01,1.847,0.47886959,0.0,0.0,,,0,2026-04-13T09:12:06.822819+00:00,2.0,0.5,-3,LOSS,WIN,0.0,0.22931608,0.65175496,-1.0,0.847,7,1
ATP,2026-04-13|21323|7806|31446,2026-04-13,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-3 6-4,pair_capture_window_unique,31446,Nuno Borges,7806,Adrian Mannarino,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-4.5,1.926,1.926,0.5,1.2,5.0,2026-04-12T22:30:21.942340+00:00,close,1.885,1.962,0.5100078,0.02175066,-0.01834862,,,0,2026-04-13T09:12:06.822819+00:00,-4.5,0.0,5,WIN,LOSS,1.0,0.25,0.69314718,0.926,-1.0,8,8
ATP,2026-04-13|21323|36263|79113,2026-04-13,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-4 6-4,pair_capture_window_unique,79113,Ignacio Buse,36263,Corentin Moutet,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,2.5,2.0,1.862,0.48213361,2.55,1.562,2026-04-12T22:30:21.942340+00:00,close,1.971,1.885,0.48884855,0.01471334,-0.01220159,,,0,2026-04-13T09:12:06.822819+00:00,2.5,0.0,-4,LOSS,WIN,0.0,0.23245282,0.658038,-1.0,0.862,8,8
ATP,2026-04-13|21324|24249|35297,2026-04-13,21324,BMW Open - Munich,2,Clay,4,7-6(7) 6-3,pair_capture_window_unique,24249,Botic Van De Zandschulp,35297,Marc-Andrea Huesler,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,-3.5,1.833,2.03,0.52549832,1.37,3.29,2026-04-12T22:30:21.942340+00:00,close,1.847,2.01,0.52113041,-0.00757986,0.00995025,,,0,2026-04-13T09:12:06.822819+00:00,-4.5,-1.0,4,WIN,LOSS,1.0,0.22515185,0.64340829,0.833,-1.0,7,6
ATP,2026-04-13|21324|28170|92985,2026-04-13,21324,BMW Open - Munich,2,Clay,4,6-3 6-3,pair_capture_window_unique,28170,Arthur Rinderknech,92985,Alex Michelsen,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-1.5,1.943,1.909,0.49558671,1.746,2.17,2026-04-13T09:12:06.822819+00:00,daily,1.84,1.98,0.51832461,0.05597826,-0.03585859,,,0,2026-04-13T09:12:06.822819+00:00,-1.5,0.0,6,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,8,2
ATP,2026-04-13|21324|56197|87562,2026-04-13,21324,BMW Open - Munich,2,Clay,4,7-6(4) 3-6 6-3,pair_capture_window_unique,56197,Emilio Nava,87562,Ben Shelton,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,3.0,1.862,1.99,0.51661475,3.25,1.376,2026-04-12T20:30:34.320177+00:00,close,1.862,1.99,0.51661475,0.0,0.0,,,0,2026-04-13T09:12:06.822819+00:00,3.0,0.0,-1,WIN,LOSS,1.0,0.2336613,0.66045786,0.862,-1.0,7,2
ATP,2026-04-13|21324|28904|68627,2026-04-13,21324,BMW Open - Munich,2,Clay,4,6-1 6-2,pair_capture_window_unique,68627,Gabriel Diallo,28904,Vitaliy Sachko,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,-2.5,1.943,1.909,0.49558671,1.641,2.36,2026-04-12T22:30:21.942340+00:00,close,1.943,1.909,0.49558671,0.0,0.0,,,0,2026-04-13T09:12:06.822819+00:00,-2.5,0.0,9,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,7,7
ATP,2026-04-13|21324|14856|88766,2026-04-13,21324,BMW Open - Munich,2,Clay,4,7-6(2) 6-2,pair_capture_window_unique,88766,Alexander Blockx,14856,Yannick Hanfmann,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,0.0,1.926,1.926,0.5,1.962,1.909,2026-04-12T22:30:21.942340+00:00,close,1.926,1.926,0.5,0.0,0.0,,,0,2026-04-13T09:12:06.822819+00:00,-1.0,-1.0,5,WIN,LOSS,1.0,0.25,0.69314718,0.926,-1.0,8,6
ATP,2026-04-14|21323|27547|39309,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,7-6(7) 6-4,pair_capture_window_unique,39309,Alex De Minaur,27547,Sebastian Ofner,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,-4.5,1.935,1.917,0.49766355,1.204,4.93,2026-04-13T23:00:54.472116+00:00,daily,1.935,1.917,0.49766355,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,-4.5,0.0,3,LOSS,WIN,0.0,0.24766901,0.68848517,-1.0,0.917,1,1
ATP,2026-04-14|21323|25543|42229,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-3 6-4,pair_capture_window_unique,42229,Camilo Ugo Carabelli,25543,Karen Khachanov,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,3.5,1.877,1.971,0.51221414,3.0,1.427,2026-04-12T09:14:56.513574+00:00,daily,1.877,1.971,0.51221414,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,3.0,-0.5,5,WIN,LOSS,1.0,0.23793505,0.6690125,0.877,-1.0,9,1
ATP,2026-04-14|21323|52934|56846,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-3 7-5,pair_capture_window_unique,56846,Brandon Nakashima,52934,Juan Manuel Cerundolo,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,0.5,1.893,1.962,0.50894942,2.04,1.84,2026-04-13T23:00:54.472116+00:00,daily,1.893,1.962,0.50894942,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,0.5,0.0,5,WIN,LOSS,1.0,0.24113068,0.67540665,0.893,-1.0,1,1
ATP,2026-04-14|21323|52721|58327,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,2-6 6-4 6-1,pair_capture_window_unique,58327,Tomas Machac,52721,Sebastian Baez,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-2.0,1.971,1.877,0.48778586,1.704,2.24,2026-04-12T20:30:34.320177+00:00,close,1.971,1.885,0.48884855,0.0,-0.00424403,,,0,2026-04-13T23:00:54.472116+00:00,-1.5,0.5,3,WIN,LOSS,1.0,0.26236332,0.71787878,0.971,-1.0,9,2
ATP,2026-04-14|21323|29372|66828,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-4 7-5,pair_capture_window_unique,66828,Mariano Navone,29372,Andrey Rublev,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,1.5,1.901,1.952,0.50661822,2.14,1.763,2026-04-12T09:14:56.513574+00:00,daily,1.901,1.952,0.50661822,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,2.0,0.5,-4,LOSS,WIN,0.0,0.25666202,0.706472,-1.0,0.952,9,1
ATP,2026-04-14|21323|55252|68074,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,6-4 6-2,pair_capture_window_unique,68074,Carlos Alcaraz,55252,Otto Virtanen,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,-6.5,2.01,1.847,0.47886959,1.031,19.57,2026-04-13T23:00:54.472116+00:00,daily,2.01,1.847,0.47886959,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,-6.5,0.0,6,LOSS,WIN,0.0,0.22931608,0.65175496,-1.0,0.847,1,1
ATP,2026-04-14|21323|67535|83135,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,4-6 6-4 7-6(7),pair_capture_window_unique,83135,Arthur Fils,67535,Terence Atmane,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,-4.5,2.0,1.862,0.48213361,1.215,4.76,2026-04-12T22:30:21.942340+00:00,close,2.0,1.862,0.48213361,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,-4.5,0.0,1,LOSS,WIN,0.0,0.23245282,0.658038,-1.0,0.862,8,8
ATP,2026-04-14|21323|63572|94493,2026-04-14,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,4,7-5 6-2,pair_capture_window_unique,94493,Martin Landaluce,63572,Lorenzo Musetti,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,4.0,2.01,1.847,0.47886959,3.73,1.306,2026-04-12T09:14:56.513574+00:00,daily,2.01,1.847,0.47886959,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,4.5,0.5,-6,LOSS,WIN,0.0,0.22931608,0.65175496,-1.0,0.847,9,1
ATP,2026-04-14|21324|6101|29732,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-2 6-3,pair_capture_window_unique,6101,Marin Cilic,29732,Daniel Altmaier,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-1.5,1.893,1.962,0.50894942,1.714,2.22,2026-04-12T22:30:21.942340+00:00,close,1.909,1.943,0.50441329,-0.00838135,0.00977869,,,0,2026-04-13T23:00:54.472116+00:00,-2.0,-0.5,-7,LOSS,WIN,0.0,0.25902951,0.71120813,-1.0,0.962,9,7
ATP,2026-04-14|21324|24008|34337,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-3 3-6 7-6(2),pair_capture_window_unique,24008,Alexander Zverev,34337,Miomir Kecmanovic,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-4.5,1.952,1.901,0.49338178,1.158,5.9,2026-04-12T22:30:21.942340+00:00,close,1.99,1.862,0.48338525,-0.01909548,0.02094522,,,0,2026-04-13T23:00:54.472116+00:00,-4.5,0.0,1,LOSS,WIN,0.0,0.24342558,0.67999758,-1.0,0.901,9,9
ATP,2026-04-14|21324|26140|76127,2026-04-14,21324,BMW Open - Munich,2,Clay,4,7-6(5) 3-6 6-1,pair_capture_window_unique,26140,Zhizhen Zhang,76127,Luciano Darderi,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,3.5,1.917,1.935,0.50233645,3.33,1.364,2026-04-12T22:30:21.942340+00:00,close,1.901,1.952,0.50661822,0.00841662,-0.00870902,,,0,2026-04-13T23:00:54.472116+00:00,3.5,0.0,-3,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,9,9
ATP,2026-04-14|21324|30087|91521,2026-04-14,21324,BMW Open - Munich,2,Clay,4,7-6(1) 6-3,pair_capture_window_unique,30087,Alejandro Tabilo,91521,Joao Fonseca,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,3.0,1.952,1.901,0.49338178,2.96,1.439,2026-04-12T22:30:21.942340+00:00,close,1.952,1.901,0.49338178,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,3.0,0.0,-4,LOSS,WIN,0.0,0.24342558,0.67999758,-1.0,0.901,8,8
ATP,2026-04-14|21324|33502|33860,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-4 3-6 6-2,pair_capture_window_unique,33860,Tallon Griekspoor,33502,Denis Shapovalov,2026-04-12T09:14:56.513574+00:00,daily,pinnacle-history-20260412-091456.csv,inferred_prior_day,,-2.0,1.971,1.885,0.48884855,1.662,2.32,2026-04-12T09:14:56.513574+00:00,daily,1.971,1.885,0.48884855,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,0.0,2.0,-3,LOSS,WIN,0.0,0.2389729,0.67108935,-1.0,0.885,9,1
ATP,2026-04-14|21324|24245|34539,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-4 6-2,pair_capture_window_unique,34539,Alex Molcan,24245,Alexander Bublik,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,3.5,2.01,1.847,0.47886959,3.38,1.355,2026-04-13T23:00:54.472116+00:00,daily,2.01,1.847,0.47886959,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,3.5,0.0,6,WIN,LOSS,1.0,0.27157691,0.73632698,1.01,-1.0,1,1
ATP,2026-04-14|21324|37741|84561,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-1 6-4,pair_capture_window_unique,37741,Zizou Bergs,84561,Marko Topo,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,-4.0,1.917,1.935,0.50233645,1.275,4.0,2026-04-13T23:00:54.472116+00:00,daily,1.917,1.935,0.50233645,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,-4.0,0.0,7,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,1,1
ATP,2026-04-14|21324|67546|104494,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-4 7-5,pair_capture_window_unique,67546,Flavio Cobolli,104494,Diego Dedura,2026-04-13T23:00:54.472116+00:00,daily,pinnacle-history-20260413-230054.csv,inferred_prior_day,,-4.5,1.926,1.926,0.5,1.248,4.3,2026-04-13T23:00:54.472116+00:00,daily,1.926,1.926,0.5,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,-4.5,0.0,4,LOSS,WIN,0.0,0.25,0.69314718,-1.0,0.926,1,1
ATP,2026-04-14|21324|42971|91448,2026-04-14,21324,BMW Open - Munich,2,Clay,4,6-3 5-7 6-2,pair_capture_window_unique,91448,Justin Engel,42971,Vit Kopriva,2026-04-12T20:30:34.320177+00:00,close,pinnacle-history-20260412-203034.csv,inferred_prior_day,,4.0,1.794,2.08,0.53691275,3.4,1.352,2026-04-12T22:30:21.942340+00:00,close,1.794,2.08,0.53691275,0.0,0.0,,,0,2026-04-13T23:00:54.472116+00:00,3.5,-0.5,-5,LOSS,WIN,0.0,0.2882753,0.7698398,-1.0,1.08,8,7
ATP,2026-04-15|21323|27851|82269,2026-04-15,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,5,6-3 4-6 6-4,pair_capture_window_unique,27851,Cameron Norrie,82269,Ethan Quinn,2026-04-14T23:38:45.953506+00:00,daily,pinnacle-history-20260414-233845.csv,inferred_prior_day,,-2.5,1.962,1.909,0.49315422,1.595,2.49,2026-04-15T15:30:12.260531+00:00,close,1.885,2.01,0.51604621,0.04084881,-0.05024876,,,0,2026-04-15T16:00:13.203056+00:00,-1.5,1.0,3,WIN,LOSS,1.0,0.25689264,0.70693333,0.962,-1.0,13,12
ATP,2026-04-15|21323|31446|37532,2026-04-15,21323,Barcelona Open Banc Sabadell - Barcelona,2,Clay,5,6-3 7-6(4),pair_capture_window_unique,31446,Nuno Borges,37532,Tomas Martin Etcheverry,2026-04-14T23:38:45.953506+00:00,daily,pinnacle-history-20260414-233845.csv,inferred_prior_day,,3.5,1.862,2.02,0.52035033,3.33,1.372,2026-04-15T09:08:19.156915+00:00,daily,1.952,1.935,0.49781322,-0.04610656,0.04392765,,,0,2026-04-15T09:08:19.156915+00:00,3.5,0.0,4,WIN,LOSS,1.0,0.2300638,0.65325297,0.862,-1.0,2,2
