tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
los cabos open,Los Cabos Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,4,1,3,-1.91,-47.75,-8.3973,25.0,4
lyon open,Lyon Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,4,0,4,-4.0,-100.0,-6.6589,0.0,4
lyon open,Lyon Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,4,3,1,0.93,23.25,1.7139,75.0,4
maharashtra open,Maharashtra Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,4,3,1,-0.08,-2.0,-2.6774,75.0,4
maharashtra open,Maharashtra Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,4,1,3,-2.44,-61.0,-12.7172,25.0,4
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,4,1,3,0.06,1.5,5.2823,25.0,4
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,4,0,4,-4.0,-100.0,-25.7962,0.0,4
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,4,3,1,2.28,57.0,3.9262,75.0,4
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,4,1,3,-2.55,-63.75,-3.5344,25.0,4
masters cup,Masters Cup,rolling_4,2022-2025,2022,2025,,dog,seed,seed_9_16,4,1,3,-0.75,-18.75,-17.7592,25.0,4
mercedes cup,Mercedes Cup,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,4,1,3,-2.04,-51.0,-6.8334,25.0,4
millennium estoril open,Millennium Estoril Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,4,2,2,0.15,3.75,-0.3922,50.0,4
nordea open,Nordea Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,4,2,2,-1.64,-41.0,-5.845,50.0,4
open 13,Open 13,rolling_4,2022-2025,2022,2025,,dog,entry,entry_ALT,4,1,3,-1.18,-29.5,28.4902,25.0,4
open 13,Open 13,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,4,2,2,1.05,26.25,0.3085,50.0,4
open 13,Open 13,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,4,2,2,-1.59,-39.75,-5.6979,50.0,4
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,2,2,0.07,1.75,-3.9848,50.0,4
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,4,2,2,-1.17,-29.25,1.8673,50.0,4
queen s club championships,Queen's Club Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,0,4,-4.0,-100.0,-15.9554,0.0,4
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,2,2,-1.0,-25.0,-7.1319,50.0,4
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,4,3,1,0.71,17.75,1.9452,75.0,4
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,4,4,0,2.81,70.25,1.9779,100.0,4
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,dog,entry,entry_ALT,4,2,2,5.44,136.0,47.9608,50.0,4
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,4,1,3,-2.19,-54.75,-2.4755,25.0,4
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,4,2,2,0.58,14.5,-1.0738,50.0,4
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,4,2,2,-1.16,-29.0,-5.8539,50.0,4
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,1,3,-1.69,-42.25,-9.1613,25.0,4
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,4,1,3,-1.47,-36.75,-5.1569,25.0,4
stockholm open,Stockholm Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,4,0,5.98,149.5,13.3975,100.0,4
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,2,2,0.1,2.5,-3.8966,50.0,4
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,4,3,1,0.48,12.0,6.7203,75.0,4
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,4,1,3,-0.66,-16.5,3.1647,25.0,4
swiss indoors,Swiss Indoors,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,4,2,2,0.79,19.75,7.632,50.0,4
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,4,3,1,1.1,27.5,0.7932,75.0,4
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,4,4,0,3.5,87.5,5.4661,100.0,4
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,4,1,3,0.95,23.75,1.9607,25.0,4
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,4,1,3,-2.71,-67.75,-12.7986,25.0,4
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,4,1,3,-1.14,-28.5,1.7529,25.0,4
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,4,3,1,1.01,25.25,6.9362,75.0,4
u s men s clay court championships,U.S. Men's Clay Court Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,4,2,2,-0.95,-23.75,-3.8156,50.0,4
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,2,2,-0.62,-15.5,-6.0142,50.0,4
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,4,2,2,0.6,15.0,6.8706,50.0,4
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,4,0,4,-4.0,-100.0,-12.5981,0.0,4
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,4,1,3,-2.3,-57.5,-10.9554,25.0,4
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,4,3,1,0.58,14.5,-3.8348,75.0,4
abierto mexicano,Abierto Mexicano,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,3,3,0,1.89,63.0,7.9484,100.0,3
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,-0.19,-6.3333,3.51,66.6667,3
adelaide international,Adelaide International,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,1,2,-1.07,-35.6667,-4.1011,33.3333,3
adelaide international 1,Adelaide International 1,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,3.21,107.0,13.8131,100.0,3
adelaide international 1,Adelaide International 1,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,0,3,-3.0,-100.0,-10.1433,0.0,3
adelaide international 2,Adelaide International 2,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,3,0,3,-3.0,-100.0,-11.607,0.0,3
almaty open,Almaty Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,1,2,-1.54,-51.3333,-5.5253,33.3333,3
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,3,1,2,-1.32,-44.0,-10.4773,33.3333,3
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_SE,3,1,2,-1.2,-40.0,-6.8775,33.3333,3
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,2,1,0.27,9.0,-0.2342,66.6667,3
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,2,1,7.33,244.3333,27.4727,66.6667,3
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,1,2,-0.63,-21.0,-6.2268,33.3333,3
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,1.59,53.0,8.904,100.0,3
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-1.5,-50.0,-5.5979,33.3333,3
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,3,2,1,2.81,93.6667,18.2183,66.6667,3
bnp paribas masters,BNP Paribas Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,3,0,3,-3.0,-100.0,-3.6215,0.0,3
bnp paribas masters,BNP Paribas Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-1.46,-48.6667,-5.4766,33.3333,3
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,3,2,1,1.66,55.3333,-1.447,66.6667,3
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,1,2,-0.07,-2.3333,-3.0761,33.3333,3
china open,China Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-3.8303,0.0,3
china open,China Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,2.29,76.3333,11.0252,100.0,3
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,0.43,14.3333,5.3888,66.6667,3
croatia open,Croatia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,3,1,2,-0.49,-16.3333,8.2183,33.3333,3
croatia open,Croatia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-13.4086,0.0,3
dallas open,Dallas Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,1,2,-1.21,-40.3333,1.5939,33.3333,3
dubai tennis championships,Dubai Tennis Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-1.3,-43.3333,-4.9918,33.3333,3
estoril open,Estoril Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,0,3,-3.0,-100.0,-14.7995,0.0,3
european open,European Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,1,2,-0.01,-0.3333,-2.8942,33.3333,3
european open,European Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,3,0,2.32,77.3333,5.9779,100.0,3
firenze open,Firenze Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,0,3,-3.0,-100.0,-9.9496,0.0,3
firenze open,Firenze Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,2,1,0.05,1.6667,-5.5571,66.6667,3
french open,French Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,2,1,0.22,7.3333,-2.1973,66.6667,3
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-3.8303,0.0,3
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,1,2,-1.36,-45.3333,-6.9851,33.3333,3
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,3,2,1,-0.61,-20.3333,-1.9959,66.6667,3
gijon open,Gijon Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,3,2,1,-0.06,-2.0,5.2875,66.6667,3
gijon open,Gijon Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,1,2,-0.7,-23.3333,-2.9799,33.3333,3
gijon open,Gijon Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,1,2,-1.52,-50.6667,-10.3147,33.3333,3
grand prix hassan ii,Grand Prix Hassan II,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-3.8303,0.0,3
grand prix hassan ii,Grand Prix Hassan II,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,0,3,-3.0,-100.0,-11.9548,0.0,3
grand prix hassan ii,Grand Prix Hassan II,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,3,3,0,1.5,50.0,4.398,100.0,3
hall of fame championships,Hall of Fame Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-13.4086,0.0,3
halle open,Halle Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-3.8303,0.0,3
halle open,Halle Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,3,2,1,-0.4,-13.3333,1.009,66.6667,3
hamburg open,Hamburg Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,0,3,-3.0,-100.0,-9.9496,0.0,3
hamburg open,Hamburg Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-1.95,-65.0,-6.9615,33.3333,3
hangzhou open,Hangzhou Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,1,2,2.09,69.6667,5.4747,33.3333,3
hong kong tennis open,Hong Kong Tennis Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,0,3,-3.0,-100.0,-9.9496,0.0,3
hong kong tennis open,Hong Kong Tennis Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,-0.05,-1.6667,3.9343,66.6667,3
korea open,Korea Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,0,3,-3.0,-100.0,-9.9496,0.0,3
korea open,Korea Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,3,0,3,-3.0,-100.0,-23.5476,0.0,3
korea open,Korea Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,3,2,1,-0.71,-23.6667,-4.6676,66.6667,3
los cabos open,Los Cabos Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,2.1,70.0,10.4494,100.0,3
maharashtra open,Maharashtra Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,3,1,2,-0.72,-24.0,7.5213,33.3333,3
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,3,2,1,0.3,10.0,-5.5682,66.6667,3
mallorca championships,Mallorca Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-0.02,-0.6667,-1.113,33.3333,3
melbourne summer set,Melbourne Summer Set,rolling_4,2022-2025,2022,2025,,fav,seed,seed_1_2,3,2,1,-0.59,-19.6667,-4.304,66.6667,3
melbourne summer set,Melbourne Summer Set,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,2,1,-0.11,-3.6667,-6.0419,66.6667,3
mercedes cup,Mercedes Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,3,2,1,-0.15,-5.0,-5.4289,66.6667,3
millennium estoril open,Millennium Estoril Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,1,2,-1.51,-50.3333,-0.49,33.3333,3
monte carlo masters,Monte Carlo Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,3,0,3,-3.0,-100.0,-15.5682,0.0,3
napoli cup,Napoli Cup,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,2,1,-0.2,-6.6667,-6.3147,66.6667,3
nordea open,Nordea Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,3,2,1,2.14,71.3333,11.9542,66.6667,3
nordic open,Nordic Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,1,2,-0.91,-30.3333,-7.0753,33.3333,3
open 13,Open 13,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-13.4086,0.0,3
open de moselle,Open de Moselle,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,1.11,37.0,7.4494,100.0,3
open sud de france,Open Sud de France,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,3,0,1.75,58.3333,4.2506,100.0,3
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-3.8303,0.0,3
qatar exxon mobil open,Qatar Exxon Mobil Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,1,2,-0.64,-21.3333,-4.8033,33.3333,3
rakuten japan open tennis championships,Rakuten Japan Open Tennis Championships,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,3,0,1.48,49.3333,-1.2238,100.0,3
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,3,0,3,-3.0,-100.0,0.7754,0.0,3
rio open,Rio Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,3,3,0,2.73,91.0,1.7955,100.0,3
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,0.15,5.0,4.5403,66.6667,3
rosmalen grass court championships,Rosmalen Grass Court Championships,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,2,1,1.39,46.3333,3.1597,66.6667,3
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,3,1,2,-1.68,-56.0,0.3785,33.3333,3
salem open at wake forest university,Winston-Salem Open at Wake Forest University,rolling_4,2022-2025,2022,2025,,fav,entry,entry_ALT,3,3,0,1.82,60.6667,67.1061,100.0,3
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,1,2,0.43,14.3333,0.4444,33.3333,3
san diego open,San Diego Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,3,0,3,-3.0,-100.0,-23.5476,0.0,3
serbia open,Serbia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,3,0,2.05,68.3333,10.2979,100.0,3
shanghai masters,Shanghai Masters,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,3,0,3,-3.0,-100.0,-3.6215,0.0,3
shanghai masters,Shanghai Masters,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,0.25,8.3333,4.8434,66.6667,3
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,2,1,1.36,45.3333,-0.1965,66.6667,3
sofia open,Sofia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,3,2,1,0.64,21.3333,6.0252,66.6667,3
srpska open,Srpska Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,3,1,2,-1.78,-59.3333,-11.1026,33.3333,3
stockholm open,Stockholm Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_Q,3,0,3,-3.0,-100.0,-9.9496,0.0,3
stuttgart open,Stuttgart Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,3,2,1,-0.12,-4.0,-0.5111,66.6667,3
suisse open gstaad,Suisse Open Gstaad,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-0.65,-21.6667,-3.0221,33.3333,3
sydney tennis classic,Sydney Tennis Classic,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-13.4086,0.0,3
tel aviv open,Tel Aviv Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,3,0,3,-3.0,-100.0,-23.5476,0.0,3
tiriac open,Tiriac Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,2,1,1.2,40.0,0.7724,66.6667,3
vienna open,Vienna Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,3,1,2,-1.27,-42.3333,1.4121,33.3333,3
western southern financial group masters,Western & Southern Financial Group Masters,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,3,1,2,0.49,16.3333,-1.3791,33.3333,3
wimbledon,Wimbledon,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,3,1,2,-1.81,-60.3333,-6.5372,33.3333,3
zhuhai championships,Zhuhai Championships,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,3,0,3,-3.0,-100.0,-23.5476,0.0,3
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,2,1,1,2.46,123.0,13.1125,50.0,2
adelaide international,Adelaide International,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-0.825,0.0,2
adelaide international 1,Adelaide International 1,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,0,2,-2.0,-100.0,-9.2034,0.0,2
adelaide international 2,Adelaide International 2,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,2,1,1,0.88,44.0,-1.7026,50.0,2
almaty open,Almaty Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,2,1,1,1.15,57.5,-0.8589,50.0,2
almaty open,Almaty Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,2,1,1,0.12,6.0,4.5885,50.0,2
argentina open,Argentina Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_1_2,2,0,2,-2.0,-100.0,3.7564,0.0,2
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,2,0,2,-2.0,-100.0,-0.825,0.0,2
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,dog,seed,seed_5_8,2,0,2,-2.0,-100.0,-10.7026,0.0,2
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,1,1,-0.53,-26.5,-2.7415,50.0,2
asb classic,ASB Classic,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,2,0,2,-2.0,-100.0,-12.137,0.0,2
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,1,1,1.32,66.0,3.0397,50.0,2
astana open,Astana Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,2,1,1,-0.71,-35.5,0.0718,50.0,2
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,2,1,1,-0.09,-4.5,5.359,50.0,2
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,2,1,1,-0.35,-17.5,9.0809,50.0,2
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,1,1,0.88,44.0,-3.9297,50.0,2
atlanta open,Atlanta Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_SE,2,0,2,-2.0,-100.0,-9.5924,0.0,2
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,1,1,-0.21,-10.5,-3.6097,50.0,2
barcelona open,Barcelona Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,2,0,1.17,58.5,2.571,100.0,2
belgrade open,Belgrade Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,2,1,1,-0.46,-23.0,4.2028,50.0,2
bmw open,BMW Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,2,1,1,-0.64,-32.0,2.2135,50.0,2
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_33_plus,2,1,1,0.09,4.5,-28.1563,50.0,2
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,2,2,0,0.85,42.5,2.5042,100.0,2
bnp paribas open,BNP Paribas Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_33_plus,2,2,0,1.19,59.5,59.5,100.0,2
brisbane international,Brisbane International,rolling_4,2022-2025,2022,2025,,fav,seed,seed_3_4,2,1,1,-0.56,-28.0,-7.637,50.0,2
brisbane international,Brisbane International,rolling_4,2022-2025,2022,2025,,fav,seed,seed_5_8,2,0,2,-2.0,-100.0,-11.3798,0.0,2
canadian open,Canadian Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,2,0,2.9,145.0,6.1091,100.0,2
chengdu open,Chengdu Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_Q,2,1,1,-0.23,-11.5,3.4947,50.0,2
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_SE,2,2,0,1.54,77.0,14.9871,100.0,2
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9297,0.0,2
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,2,1,1,-0.58,-29.0,-1.9645,50.0,2
chile open,Chile Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_SE,2,2,0,0.98,49.0,-0.2799,100.0,2
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,2,0,1.44,72.0,-2.1797,100.0,2
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_PR,2,0,2,-2.0,-100.0,-6.402,0.0,2
citi open,Citi Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,2,0,0.98,49.0,1.9772,100.0,2
cordoba open,Cordoba Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,2,0,2,-2.0,-100.0,-0.6097,0.0,2
croatia open,Croatia Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,1,1,-0.48,-24.0,-2.5853,50.0,2
dallas open,Dallas Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,0,2,-2.0,-100.0,-9.2034,0.0,2
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,1,1,-0.06,-3.0,-6.8672,50.0,2
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_WC,2,1,1,-0.26,-13.0,-1.8978,50.0,2
delray beach open,Delray Beach Open,rolling_4,2022-2025,2022,2025,,fav,seed,seed_9_16,2,1,1,-0.57,-28.5,0.5093,50.0,2
dubai tennis championships,Dubai Tennis Championships,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,1,1,0.89,44.5,-0.1722,50.0,2
estoril open,Estoril Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_LL,2,1,1,0.46,23.0,6.8625,50.0,2
estoril open,Estoril Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,1,1,1.01,50.5,-3.5234,50.0,2
firenze open,Firenze Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_WC,2,0,2,-2.0,-100.0,-21.1584,0.0,2
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_LL,2,0,2,-2.0,-100.0,-12.9297,0.0,2
generali open,Generali Open,rolling_4,2022-2025,2022,2025,,fav,entry,entry_SE,2,1,1,-0.08,-4.0,-3.5924,50.0,2
geneva open,Geneva Open,rolling_4,2022-2025,2022,2025,,dog,entry,entry_PR,2,0,2,-2.0,-100.0,-0.6097,0.0,2
geneva open,Geneva Open,rolling_4,2022-2025,2022,2025,,dog,seed,seed_3_4,2,0,2,-2.0,-100.0,-9.2034,0.0,2
